cop_name,sample_size,iteration,true_param,true_tau,AIC_clayton,AIC_gumbel,AIC_joe,AIC_frank,AIC_gaussian,xv1_clayton,xv1_gumbel,xv1_joe,xv1_frank,xv1_gaussian,xv_CIC_clayton,xv_CIC_gumbel,xv_CIC_joe,xv_CIC_frank,xv_CIC_gaussian,xvK_2_clayton,xvK_2_gumbel,xvK_2_joe,xvK_2_frank,xvK_2_gaussian,xvK_5_clayton,xvK_5_gumbel,xvK_5_joe,xvK_5_frank,xvK_5_gaussian,xvK_10_clayton,xvK_10_gumbel,xvK_10_joe,xvK_10_frank,xvK_10_gaussian,xvK_n:logn_clayton,xvK_n:logn_gumbel,xvK_n:logn_joe,xvK_n:logn_frank,xvK_n:logn_gaussian,xvK_n05_clayton,xvK_n05_gumbel,xvK_n05_joe,xvK_n05_frank,xvK_n05_gaussian,xvK_n05:logn_clayton,xvK_n05:logn_gumbel,xvK_n05:logn_joe,xvK_n05:logn_frank,xvK_n05:logn_gaussian,xvK_n:2_clayton,xvK_n:2_gumbel,xvK_n:2_joe,xvK_n:2_frank,xvK_n:2_gaussian
joe,100,1,1.31100666023218,0.15,17.9101845119506,18.52049356016,14.4330640459694,13.311950539485,19.3067600288214,9.86056621284195,10.1626126208538,8.13903437157986,7.58478732150082,10.5523446115004,18.8467135826717,19.2340877404641,14.8883799377831,13.0954331934139,20.0977514267638,0.0841231297055645,0.100103243978658,0.0814922682390465,0.0757370282881793,0.104011225243373,0.09418645698228,0.098335592839616,0.0764473067416243,0.0723929275575219,0.104072741789356,0.0783213195723734,0.0866363797207066,0.0709676330391121,0.0576143195427422,0.0849598388230936,0.0881149408747467,0.096547702069963,0.0766425514427664,0.0672464440213754,0.0974351162287811,0.0836334555066746,0.0886037010803147,0.0669100430006439,0.0619862108195612,0.0923322485292285,0.0364486318284601,0.0942676124988844,0.0813529255919605,0.0627935005158865,0.0744851634325098,0.0867680850361731,0.0888785411395947,0.0697650132815459,0.062170911054626,0.0914570495528542
joe,100,2,1.31100666023218,0.15,-1.63250526512513,2.48935154534688,3.37087722115764,0.0548889658828213,0.877062473863723,0.188727862398331,2.22661953850366,2.66283943637591,1.02224607814947,1.42939996987357,-1.87426014792723,2.60701707862893,3.80032322490307,0.0301860242545597,0.700128191145002,0.00181831330011429,0.0175529745646464,0.0211095914484233,0.00633838672122818,0.0138865748061469,-0.0571382139127834,0.0155373515290951,0.0173742001221539,-0.00281063168128903,0.00408547685246077,-0.00592349511588176,0.014375663320919,0.0177473003944654,0.00197476098901522,0.00577564715908168,-0.0137315181058508,0.00756693177127528,0.0106443021198457,-0.00270600036059394,0.00124878457918177,-0.0297828925693788,0.0124810399991816,0.0198603883056399,-0.00640263212327587,-0.00474272013121978,-0.0188152838855743,-0.00649537975191233,-0.00326808912243584,-0.0248113916872039,-0.0174476681675953,-0.0107911600629495,0.0143638555015103,0.0188169632409221,0.00188590366155677,0.00507589385829814
joe,100,3,1.31100666023218,0.15,-0.0931558868912208,3.2731133996434,3.39602924722356,1.28926791567949,1.69835138674993,0.949490834095175,2.61598820008647,2.67704168172837,1.63464079733056,1.83641465098288,-0.213878173085328,3.09016687755185,3.49776414626482,0.758835212578737,1.49677181099375,0.00911831711389952,0.0262133486706144,0.0269718516357413,0.00753397913333521,0.0173672441050634,-0.0119528882385467,0.0219612886788345,0.0250662033076682,0.00462014994431903,0.0108236517153063,-0.0285089907688858,0.0033490304053637,0.00955714196118683,-0.0204389722984375,-0.0110857116368548,0.00121905206339289,0.0221279114844097,0.0196396862126181,0.0109477840197706,0.0143379062882062,-0.00180511386435855,0.00852847888477195,0.00882511249560578,0.00129572218996192,0.0027323181802749,0.00834859785177272,-0.0133365703967038,-0.0228463317869007,-0.0178509195453742,-0.013932761881486,-9.71770005672146e-05,0.0150027162770317,0.0136116397991552,0.00494384177731002,0.00773918919073217
joe,100,4,1.31100666023218,0.15,1.98489126240707,1.23098117778483,-0.158202240693049,2.98373121497514,2.90433340062197,1.97758087534686,1.60402661328542,0.916811570873931,2.47149565852899,2.43269843683946,1.53115416091563,1.48786270228239,0.169701394506353,3.10563758879754,2.96422555309392,-0.0338056144287354,-0.0876810736208218,-0.0872943721508468,-0.0713468698270619,-0.101187994124051,0.0108225800246565,0.00316177977711936,-0.00744312972259989,0.0121503003446699,0.0139949640573587,0.0134225196844811,0.0093508833961647,0.00266236151385493,0.0162831072306732,0.0165750893712116,0.00828086879932074,0.0077052976693613,-0.00059003576010393,0.0176020637644866,0.0162651437963265,0.00492480449693089,-0.00455588097031812,-0.0106522554079272,0.00441686225485579,0.00292886980483446,0.00597852213240796,0.00742048686167945,0.0048292740213528,0.00199217135253699,-9.36529749594484e-05,0.0108219351263849,0.00656060304537464,-0.00129562024676672,0.015664642221181,0.0142622889253883
joe,100,5,1.31100666023218,0.15,-1.30547810952897,3.78344164805617,4.81268714919614,0.658229044566333,2.29593902508337,0.348236286245704,2.86689673489902,3.37663105495007,1.32045300236765,2.13063692599899,-1.07478765840282,3.95026170766842,5.20609615243313,0.779977460785067,2.42173302461955,-0.00322946678519263,0.0273894677280071,0.0271184522137762,0.0131050185258416,0.0214255302186123,0.00216969085084316,0.0271007838556902,0.0308626046661752,0.0110895721359075,0.0196791149504392,-0.0127477052505565,0.0183881075454612,0.0237858332235482,-0.000542993571891426,0.010575560679509,-0.0160062963477341,0.0176122040756146,0.0267327010658521,-0.00550655473023853,0.00485599573533153,-0.00413790820021475,0.0247276605577733,0.029561861927053,0.00527394804770602,0.0157944694279737,0.00122908142356344,0.0136794855447878,0.0178133952322568,0.00306143013041039,0.00997231414285505,-0.00602099303596027,0.0205889829731289,0.025723205837664,0.00350606710210355,0.0125939731377988
joe,100,6,1.31100666023218,0.15,13.4404824499586,16.7565784767433,13.2618803649319,14.117420353424,17.5756549992913,7.64783676530911,9.28935390930398,7.55980261299963,7.98311158893624,9.69502130038338,12.4801886386283,17.0957277373727,13.5804302825124,14.0878657830881,17.6688139522046,0.0748656244493734,0.0933916159729075,0.0749491188001735,0.0612281243741216,0.0910509980573538,0.0497837184642555,0.0745981315159999,0.0651658696668594,0.052581930264028,0.0729045086540352,0.0682969670373925,0.078986421621675,0.059744725383336,0.0663807604359834,0.0833886426003726,0.0626082698855264,0.0845294752505859,0.0671122268722219,0.069619540452222,0.0857999414190488,0.0689482834438986,0.0782353084012254,0.0595818748297527,0.0653326924260609,0.0828065916610317,0.0353532073700624,0.0860560642100363,0.0744018368134813,0.0617622576026352,0.0854841856709367,0.0672881160208624,0.0824734305780492,0.064048265606602,0.0694398610663172,0.0860064419592028
joe,100,7,1.31100666023218,0.15,-0.559105363799034,5.31252019293009,5.97810297479305,3.89548174635181,3.79609044909224,0.716883633023128,3.62463089630088,3.95523015745367,2.92294956568932,2.87362996938296,-0.291114261646087,5.23514442753586,6.05593712246881,3.97702264119681,3.75020174316796,0.00713894703636219,0.0205183749047815,0.0150328515200477,0.0123758861172134,0.0127141287189338,0.00271847759555691,0.0315509718146546,0.0346237431324464,0.0207661940278144,0.0223368868526069,-0.00239024748584907,0.0314591157102037,0.0348322819586541,0.022796411269214,0.0223849900047113,-0.00156283107482756,0.0247176745151168,0.0270539626831314,0.0169752735911714,0.0178654190668322,-0.000293766470181408,0.0255840772467436,0.0271427270472665,0.0189631411225859,0.0177873383690724,0.00715291690561722,0.0212173875114972,0.00447766866481576,0.0286498593797041,0.0274679929737486,-0.001720173489609,0.0254638920124798,0.027399243901837,0.017531996944167,0.0180027799096325
joe,100,8,1.31100666023218,0.15,-0.940809664813969,2.58597937404082,2.78990040359338,1.64113566079484,1.80041197837468,0.528650314680019,2.2744333244995,2.37541768867809,1.80741848711983,1.88665797256395,-0.775681876232162,2.80939174972644,3.33323575216938,1.61500369967173,1.60027313389154,0.00435989062245972,0.0143423259599827,0.00959155345385293,0.0169085962985081,0.0108768498426314,0.00233645286376631,0.0177300469319335,0.0180975697617245,0.0126100641592417,0.0138952133418981,0.00103557978771093,0.0152698636049854,0.0145567538420733,0.0114052251579644,0.0125759249217964,-0.00640315886232687,0.0144089860576319,0.0150849469896121,0.00896623150558144,0.00842278900085952,-0.00323803707452189,0.0160082159896924,0.0180914153350446,0.00682618225504221,0.0113351316649113,0.00526018881585272,0.0219918494324931,0.0227197984054908,0.0151477646389562,0.0189482017668461,-0.00309938945069927,0.0128478563461145,0.0133967321498573,0.0070213713426652,0.00722008848196368
joe,100,9,1.31100666023218,0.15,-0.844039761467225,11.5797236658535,14.2481958916286,5.64404557948277,5.64348395442477,0.578742528590697,6.72679939629071,8.04735987669069,3.78944781021682,3.79050275040135,-1.50682249234883,11.204885011101,14.6718833961753,5.36961660796867,4.35286342303542,0.00101416738010824,0.0659539449177522,0.0763616155623258,0.0360920770002544,0.0365624050174745,-0.00303819044267846,0.0609598118436611,0.0717594207889787,0.0327463509985754,0.0286574177213463,-0.00856204428839242,0.0600161723290825,0.0740935114105455,0.0284964974931031,0.0236526535651508,-0.00650292490228995,0.0609362645092057,0.074988864830258,0.0286006939951181,0.0252883442593353,-0.00255006054573414,0.0555896809806586,0.0687084932555505,0.0290413578332767,0.0234848713748573,-0.0475567112024506,0.0472478437581845,0.0773159014506465,0.00778836442767462,-0.023910785854218,-0.00897431478054938,0.0572875853118082,0.0722444170094839,0.0248056275831172,0.022747468710308
joe,100,10,1.31100666023218,0.15,13.4199268101157,16.8296509955615,12.9164914259435,16.9940065282407,14.9652983154299,7.64062807700575,9.32767772229749,7.39111751944409,9.40849195822478,8.40584800292454,11.0991744465696,16.2679589905333,12.6013937469636,16.4810360409553,13.6048124667716,0.0769773009469211,0.0927591473174725,0.0721136190229394,0.0938594325327176,0.0845171493134862,0.0546994414506713,0.0867316479357939,0.0697353913496017,0.0835246914184661,0.075097827645173,0.0555793595949476,0.0763226060838301,0.0540195836605773,0.0817207381135798,0.063294259188406,0.0608199545089697,0.073081258021515,0.0529474377004504,0.074691080435505,0.062941345439864,0.05992878975371,0.0713026075655938,0.0501009097721618,0.0728550173416316,0.062336745040386,0.0758024454826257,0.0926730334837743,0.0728303623374392,0.0912686881253343,0.0779170981220272,0.0593272128133371,0.0802036789972698,0.0602030771658789,0.0820280018886718,0.0683822672756012
