cop_name,sample_size,iteration,true_param,true_tau,AIC_clayton,AIC_gumbel,AIC_joe,AIC_frank,AIC_gaussian,xv1_clayton,xv1_gumbel,xv1_joe,xv1_frank,xv1_gaussian,xv_CIC_clayton,xv_CIC_gumbel,xv_CIC_joe,xv_CIC_frank,xv_CIC_gaussian,xvK_2_clayton,xvK_2_gumbel,xvK_2_joe,xvK_2_frank,xvK_2_gaussian,xvK_5_clayton,xvK_5_gumbel,xvK_5_joe,xvK_5_frank,xvK_5_gaussian,xvK_10_clayton,xvK_10_gumbel,xvK_10_joe,xvK_10_frank,xvK_10_gaussian,xvK_n:logn_clayton,xvK_n:logn_gumbel,xvK_n:logn_joe,xvK_n:logn_frank,xvK_n:logn_gaussian,xvK_n05_clayton,xvK_n05_gumbel,xvK_n05_joe,xvK_n05_frank,xvK_n05_gaussian,xvK_n05:logn_clayton,xvK_n05:logn_gumbel,xvK_n05:logn_joe,xvK_n05:logn_frank,xvK_n05:logn_gaussian,xvK_n:2_clayton,xvK_n:2_gumbel,xvK_n:2_joe,xvK_n:2_frank,xvK_n:2_gaussian
gumbel,200,1,1.25,0.2,16.2684589090524,34.9771247258752,32.436102899644,23.1645920845795,29.8542658801108,9.09116703399982,18.3985020973477,17.1345187135391,12.5218447944684,15.8499767380452,14.730344731356,34.8286602206489,32.5110773376246,23.136609884588,29.2051583978114,0.0444308743047154,0.0923513814647304,0.0859534877684704,0.0627561490551506,0.0784617252576584,0.0429364692053074,0.0901482206952617,0.0831935264417408,0.0608416619346951,0.0770059701748805,0.0399955934375304,0.0834740672931722,0.0771889573093573,0.052443988809121,0.0710778170752584,0.0407417541869861,0.0878206854006667,0.0808120033893032,0.0582749108343836,0.0750590033481344,0.0427805937168208,0.0885543660857333,0.0816320587143274,0.0583786542286982,0.0757675728211181,0.0419385365138418,0.0924037292095393,0.0857506560201598,0.0617092808064487,0.0789310426730145,0.0402135842615467,0.0875620100911094,0.0809610235284268,0.0577593573906756,0.074354637078075
gumbel,200,2,1.25,0.2,1.55067621149275,8.868472441847,7.770843198048,9.24142054035052,6.16325973983466,1.76968733386539,5.40984609788019,4.86392978369188,5.59529782070998,4.06445421355311,0.624119118300479,8.68169056220746,7.93145673200509,9.11498789066811,5.38374740063057,0.00831972216293009,0.0271707844805656,0.0239283630200539,0.027252341368378,0.0204079630903498,0.00678551182052509,0.0255775485727704,0.0220156288659304,0.0254392562549181,0.0192488586686243,-0.0034002138556826,0.0164846520159989,0.0144542572449715,0.0163238436831778,0.00873108277773378,0.00336093175976174,0.0215763846783435,0.0181563541237143,0.023483802984839,0.0147828271645838,0.00460203328175612,0.0212522850355333,0.0176686081663417,0.0219587271531359,0.0140506489826449,-0.0286812157950033,0.0065371529195917,0.011013490409807,0.00271551410451556,-0.0119120740357899,0.00269713593513893,0.0220404815000746,0.0189219434949067,0.0232956211674087,0.0143401910095627
gumbel,200,3,1.25,0.2,21.4534408753703,29.9008143540916,24.5164962118921,25.7598501822132,30.7342971843528,11.6701084565663,15.8733509920469,13.1952764653637,13.8128742397473,16.2876595719031,20.7738364775158,30.0848836239725,24.5509540946381,25.7967511173262,30.8795251390937,0.0522307014370477,0.0767819861673782,0.0653338996464988,0.0630472692619432,0.0794528641908996,0.0454523807426053,0.0745837280382159,0.062364813212657,0.0647943157036638,0.0738649189055067,0.052164129453775,0.074385712957876,0.0597882536075851,0.0653040137929914,0.0778900639894177,0.0529819195095224,0.0748204080177281,0.0605728751907683,0.0644924204667847,0.077009090288303,0.0542180482468719,0.0754092974921392,0.0616229113482258,0.0656316843887456,0.077225372809604,0.0569077308901285,0.0787533693996109,0.0644490813789376,0.0693028268315378,0.0789187671109483,0.0551125712363614,0.0747859725296706,0.0595183328626337,0.0652571387874726,0.0778935864775689
gumbel,200,4,1.25,0.2,7.67993951333303,19.6649130744231,17.9311550851038,15.1949538634289,18.9415118236681,4.81803284857518,10.7803740761693,9.91808851446223,8.55663504227802,10.4205125040317,6.97510402798971,19.8417370681396,18.2867385884445,15.4180807206332,18.7974912083773,0.0194234291546698,0.0532472164125631,0.0449677872971447,0.0422949124355156,0.0521338818328248,0.0186203406432103,0.0506291145935332,0.0468659359101196,0.0400096422087023,0.0465846237174908,0.0150927705460412,0.0471429639834078,0.0433075084954103,0.0365637760947263,0.044962621088979,0.0203710790072241,0.0497541988047992,0.0447970793592998,0.0390512955569075,0.0482344319314515,0.0203683967324152,0.0503042997956862,0.044197001824249,0.0392938446877767,0.0486846221434987,0.0237747034863503,0.0541191680845067,0.0496222286643607,0.0427657877718637,0.0513503102511526,0.0194340993638556,0.0500999188946916,0.0453766845426113,0.038467115487518,0.0480009369693709
gumbel,200,5,1.25,0.2,1.31279799985146,10.8000556581706,11.1976226277942,6.69143958756246,8.88393736192954,1.65037563959888,6.37020906211781,6.56815387696162,4.32641333220986,5.4170186079845,1.21541216348059,10.9687901723793,11.65971912556,6.71075547155253,8.85030932678076,0.00389747745319364,0.0306717326144978,0.0319289523534386,0.0208697519525189,0.0259699460174166,0.00435428540066718,0.0301434153194342,0.0316226070645178,0.0165897739629335,0.0235540484629182,0.00107645555332922,0.0250853439509658,0.0269059509400636,0.0130992880384711,0.0182685803917777,0.00422606384513811,0.0289044051272404,0.029108861350703,0.0189864675988383,0.0242886427867506,0.00595594831085821,0.0285922301911005,0.0277306392430272,0.0195049817726774,0.0249626260748839,0.00812043760263946,0.0303403302765829,0.030355606414802,0.0191588535074245,0.0261827251944798,0.00429546391611255,0.0279457851829776,0.0282530735289991,0.0175553944278169,0.023296633775742
gumbel,200,6,1.25,0.2,7.50604638754487,33.9873163871092,36.052278364497,22.0840339054155,25.1404336519145,4.73193648414421,17.905934843731,18.9333629422243,11.9842916308712,13.5052219593233,6.24443157672963,33.7647750437522,36.548237883912,22.0018508697486,23.8609128697762,0.0179459792769037,0.0776029807791489,0.0786620172598989,0.0522911672305834,0.0485056471953776,0.0127431179538117,0.0842785558134608,0.0887448506620284,0.0534342191463101,0.0612832482070507,0.0199859768554913,0.0837043643299957,0.0867899663199987,0.0544061520716364,0.0619994394901319,0.0181621916200638,0.0842545675319318,0.0886540804890297,0.054199239745191,0.0609480820051933,0.0196939466802496,0.0877401012876388,0.0926373888598586,0.0571716827243596,0.0642781844662804,0.011117986621774,0.0865171502290158,0.09317513282459,0.0594184616755399,0.0597936866346491,0.0186769880561155,0.0855242290186829,0.0904340419177683,0.0557114743539311,0.0621301096569781
gumbel,200,7,1.25,0.2,2.32020537653847,21.4134872736074,23.3704030163873,10.6249652200348,13.5730450585256,2.15165141601842,11.6505665685896,12.6241706694155,6.28361229063039,7.75021242092505,1.96938520140154,21.2072519401142,23.5498145997918,10.4428565280678,13.024265177742,0.01050851589743,0.0566351301144402,0.0597491321586223,0.0309862965201749,0.0385788678633408,0.0016910588259881,0.0477156820362998,0.0549566672123162,0.0160095379165196,0.028844813066906,0.00540151225829156,0.0527978841677115,0.0581626239765928,0.0240765337405343,0.0330926250475744,0.00646737496811215,0.0543110225239918,0.0589523794945428,0.0269752190751397,0.0344026739925792,0.00368390659653896,0.0510253668202507,0.0553125808410575,0.0244548500680342,0.0315718103721017,0.00775782074687897,0.0575369843916833,0.0629939949679861,0.0305011144765602,0.037968300877251,0.00662719280107794,0.0539217433625391,0.0584986239411108,0.0265770590826357,0.0342679655309139
gumbel,200,8,1.25,0.2,-1.02442312764513,14.9568990903271,18.0792601628696,5.19510949788825,8.16754402329356,0.487900099109579,8.43816779916427,9.9916312572284,3.58185158627874,5.0607674975508,-1.10122653230013,14.9162484782187,18.3891586191228,5.32442908236705,7.76978387363687,0.00239184361262149,0.0198456533516945,0.0124230243658742,0.0119209299386283,0.0201209577482769,-0.00367138927280428,0.0393127232293946,0.0449023718616294,0.0160305759267892,0.0223007282849858,-0.00173526745839012,0.0381068253312338,0.0471616157615536,0.0141787417743269,0.0203377483863386,-0.00390358180375072,0.0373417152424955,0.044908680186427,0.012916231916289,0.0198063366175034,-0.00400636494628137,0.037789318361098,0.0445122405043434,0.0137249962583278,0.0202959649083002,0.00241050531987206,0.0421752706252302,0.0478529936852532,0.0178937728943872,0.0250393363916916,-0.00272834363288733,0.037959812798472,0.0454014397287249,0.0133132189083081,0.0206701470421385
gumbel,200,9,1.25,0.2,0.394902400136991,17.0758073147052,19.4256353839783,8.49566192576983,10.1194335412371,1.19384449796454,9.49255259260365,10.6617558834868,5.22402612614416,6.03207600728661,0.217343977714844,16.9030199760953,19.6168211395508,8.51022407319616,9.55999578178345,0.00581017310525527,0.0400743590465995,0.0442067333302512,0.0197721579668516,0.0180756935420152,0.0025406986412163,0.0401862802529651,0.0454018729392813,0.0186192767479127,0.0216432241119566,0.00203292193501106,0.0439319879887852,0.0496058930979914,0.0235196741771843,0.0259620121800219,0.000300155663892036,0.0416271732907996,0.0468238053473865,0.01990191521497,0.0238462131580842,-0.000303729758886404,0.0381628753404977,0.0432589469011813,0.0161723269479951,0.0201230486086635,-0.00168565526680411,0.0371027547647296,0.0460603928853461,0.0135201385008466,0.0138907329407508,0.000214219951539539,0.042892218212628,0.048783506092026,0.0210095639285049,0.0244642050441814
gumbel,200,10,1.25,0.2,7.69990808973841,19.4334147428507,17.4934018141055,15.0882694590429,15.1763815671802,4.82871474496433,10.665963299577,9.70095964894106,8.50442641725128,8.5480857819215,6.27199172439145,19.0059799910861,17.4087500185728,14.6879886107804,14.38022793819,0.01136308032964,0.0510795663222768,0.0484667245674667,0.0363874398907285,0.0338655493764972,0.0227928746938304,0.04761109891958,0.0378324949303182,0.0404633354997569,0.0403141650365521,0.016911363937688,0.0503347845587722,0.0458795880838459,0.0392997205917774,0.0388479060850237,0.0181862757043972,0.0493927252584405,0.0446612637897866,0.0378937895254163,0.0384222512356117,0.0166977815401156,0.0481071491505707,0.0426662360762428,0.0374117761074575,0.0375794744638583,0.0181920025864605,0.0522025359786344,0.0486371186764267,0.037323009922704,0.0388842808657884,0.0183549462043677,0.0474817663318305,0.0423321793382075,0.0364635868913036,0.0368701873768848
